,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4787,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante (Excerpt)",1iwzW5yUlsnscGb1xSNkWC,22,0.989,0.288,326227,0.0392,0.942,5,0.11,-26.827,1,0.0342,63.446,4,0.0978
4788,Patrick Page,Why We Build the Wall,4PSbZlUuI9spybHZkbIlAX,51,0.553,0.557,242589,0.47,0.000496,5,0.125,-6.568,1,0.0329,81.113,4,0.305
4789,Wolfgang Amadeus Mozart,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish Concerto"": I. Allegro aperto",73jXbQztVfGIcYP2oKJ74d,22,0.946,0.399,569707,0.0926,0.162,9,0.093,-23.563,1,0.0437,124.086,4,0.25
4790,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Der Hölle Rache kocht in meinem Herzen (Queen of the Night's Aria)",7Er2EAfZKkii4JZFpQfCjQ,23,0.958,0.538,169240,0.181,9.93e-05,5,0.131,-16.753,1,0.0672,74.625,4,0.155
4791,Wolfgang Amadeus Mozart,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace",7yDzXM6LyN1w9BDS8LHa0E,21,0.972,0.382,687600,0.156,0.86,0,0.0554,-18.31,1,0.0438,78.244,4,0.313
4792,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218: III. Rondeau. Andante grazioso - Allegro ma non troppo",6vQm67g3N6MaRi7wzCPcPd,20,0.96,0.384,395627,0.102,0.668,2,0.0795,-20.253,1,0.0514,137.662,3,0.365
4793,Hey Violet,Queen Of The Night,2WDffjRjjtxHcHCHkLpB5p,52,0.273,0.421,197497,0.593,0.0,9,0.0625,-4.949,1,0.0582,96.974,3,0.224
4794,Wolfgang Amadeus Mozart,"12 Variations on ""Ah Vous Dirai Je Maman"", K. 265",43YaGxP28nMpMwFpNxiDr1,20,0.992,0.45,570307,0.151,0.897,0,0.0538,-19.077,1,0.0477,116.562,4,0.422
4795,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527, Act I: Sinfonia (Orchestra)",3bJQEQEuhwDyUXDu1ZWomJ,21,0.947,0.271,381933,0.0743,0.912,2,0.147,-22.485,1,0.0362,130.549,4,0.266
4796,Wolfgang Amadeus Mozart,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": V. Romance (Adagio)",6WW4RQo1I7wwOa8CNuTrQ6,20,0.991,0.205,170133,0.00707,0.801,3,0.0826,-24.615,1,0.0454,117.555,4,0.053
4797,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: III. Sequenz, Lacrimosa dies illa",6ZXsz3tty645LOsZ1tJird,20,0.979,0.163,178067,0.0301,0.401,2,0.133,-23.058,0,0.0382,78.468,4,0.0393
4798,Wolfgang Amadeus Mozart,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo. Allegretto",7I2Ho4iksGNmelFxnf6JX6,20,0.992,0.546,108533,0.222,0.905,0,0.0932,-22.232,1,0.0315,108.857,4,0.659
4799,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Papagena! Papagena! Papagena! (Papageno)",7ssrmWDroQiT4UJGVo1KQG,22,0.954,0.381,498867,0.119,0.000576,7,0.0875,-25.516,1,0.0658,82.241,4,0.247
4800,Wolfgang Amadeus Mozart,"String Quartet No. 14 in G Major, K. 387 ""Spring"": I. Allegro vivace assai",3pECWWLfi0oYndqJRymabY,20,0.974,0.355,452160,0.085,0.442,7,0.21,-17.872,1,0.045,123.901,4,0.333
4801,Wolfgang Amadeus Mozart,"Rondo in D Major, K. 485",5GVwTE6pJyezZHf5ZdqGUN,19,0.993,0.409,355693,0.0947,0.907,9,0.0858,-25.182,1,0.0404,80.321,4,0.387
4802,Wolfgang Amadeus Mozart,"Serenade No. 6 in D Major, K. 239 ""Serenata notturna"": I. Marcia - Maestoso",6XMAyE8ZVcTzNG81oBotdA,20,0.972,0.477,275667,0.0354,0.0241,2,0.0956,-17.785,1,0.0444,115.665,4,0.398
4803,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: III. Sequenz, Confutatis maledictis",0tcPOoVlutE9qzHg9B5tBG,19,0.993,0.236,157467,0.0307,0.173,9,0.0847,-25.882,0,0.0408,127.774,4,0.0339
4804,Swørn,Far Away,1lyjTYNyeHiUdEfthHCT1R,56,0.854,0.563,106767,0.183,0.886,1,0.126,-15.39,1,0.0821,162.058,4,0.189
4805,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527, Act I Scene 2: Madamina, il catalogo e questo (Leporello)",3B5nSS9Os8lcKQIdMtADhX,20,0.99,0.261,348160,0.122,0.0286,9,0.0881,-25.757,1,0.0588,77.516,3,0.213
4806,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527: Overture",5S3XnrQeb9qrqvI7EqlAN9,19,0.825,0.319,369573,0.112,0.614,2,0.191,-17.388,1,0.0398,126.769,4,0.232
4807,Michael Giacchino,Far From Home Suite Home,2Y9v6F9vFK9Z8KAoFwAj9Z,58,0.143,0.255,507467,0.546,0.819,9,0.382,-10.179,0,0.0526,124.624,4,0.0606
4808,Wolfgang Amadeus Mozart,"String Quartet No. 1 in G Major, K. 80: II. Allegro",3rkmxqj80cdF0H6sdvaeqt,17,0.878,0.476,252384,0.0848,0.196,7,0.227,-19.97,1,0.0414,83.989,4,0.643
4809,bbno$,roo doo,4d4jAHkTIfNr2EpSrLvI9f,53,0.215,0.915,156832,0.534,3.37e-05,1,0.0619,-9.439,1,0.151,100.98,4,0.835
4810,Wolfgang Amadeus Mozart,"Symphony No. 38 in D Major, K. 504 ""Prague"": III. Presto",7jejxGPUYdHcm9wZ9Onoud,19,0.982,0.476,346053,0.0969,0.861,2,0.0946,-21.343,1,0.0407,89.48,4,0.493
4811,XXXTENTACION,Hi Wendy!,7l0ZtXbl2aTvpHuynmiurl,54,0.453,0.864,188556,0.421,0.0,0,0.108,-11.233,0,0.274,129.785,4,0.57
4812,Wolfgang Amadeus Mozart,"String Quartet No. 1 in G Major, K. 80: I. Adagio",45drFgIHvbpJGWtwh0FtCa,17,0.776,0.275,319880,0.0144,0.22,7,0.105,-26.024,1,0.0439,110.547,3,0.158
4813,Wolfgang Amadeus Mozart,"Divertimento in E-Flat Major, K. 563: I. Allegro",6IuO1wqRrgNxgoTkN6NMsE,19,0.967,0.366,479267,0.301,0.0853,3,0.121,-14.093,1,0.0378,134.686,4,0.522
4814,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527, Act II Scene 2: Mi tradi, quell'alma ingrata (Donna Elvira)",4MulIQOJflmAG9Ob6Y9IeN,19,0.976,0.335,204733,0.0641,0.0,3,0.291,-24.29,1,0.0619,80.271,4,0.322
4815,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527, Act II Scene 5: Don Giovanni, a cenar teco (Commendatore/Don Giovanni/Leporello/Coro)",58sl5IpEJX731YsWsi4eh1,19,0.981,0.224,435160,0.186,0.179,10,0.34,-15.28,1,0.0368,93.067,3,0.086
4816,Pouya,When Will I See You?,76LyAumsYiVyQMrjmbXNvI,52,0.0104,0.61,121600,0.706,0.00172,0,0.116,-6.745,0,0.0399,75.017,4,0.662
4817,Wolfgang Amadeus Mozart,"String Quartet No. 1 in G Major, K. 80: IV. Rondeau. Allegro",0ASV9WmeWrJCKyT6j58FiB,16,0.956,0.406,161034,0.073,0.779,7,0.0767,-20.367,1,0.0541,172.875,4,0.652
4818,Wolfgang Amadeus Mozart,"String Quartet No. 1 in G Major, K. 80: III. Menuetto",0CAFOBO6DpSOU9EVX3AKyA,16,0.936,0.43,216328,0.00905,0.0027,7,0.0933,-21.726,1,0.0474,139.881,3,0.387
4819,Wolfgang Amadeus Mozart,"Mozart: Piano Concerto No. 20 in D Minor, K. 466: II Romance",0NcXywwRigVY9z4OFpG36p,22,0.98,0.319,539627,0.0838,0.864,10,0.105,-21.062,1,0.0307,84.626,4,0.179
4820,Wolfgang Amadeus Mozart,"Divertimento in E-Flat Major, K. 563: II. Adagio",0wRFfwAqKGK6WMzbuT9yKU,17,0.95,0.174,477907,0.276,0.752,8,0.0997,-19.794,1,0.0468,91.189,4,0.121
4821,Wolfgang Amadeus Mozart,"String Quartet No. 17 in B-Flat Major, K. 458: I. Allegro vivace assai",58rATjIzqhgJg4DscjQC3q,16,0.913,0.339,546370,0.0331,0.0175,10,0.115,-21.673,1,0.0479,83.377,4,0.277
4822,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588: Sinfonia",6AcDxfyDi2N7OB4OO1r4JV,19,0.913,0.385,288427,0.0751,0.738,0,0.114,-15.71,1,0.0481,127.844,4,0.201
4823,Wolfgang Amadeus Mozart,"Divertimento in E-Flat Major, K. 563: V. Menuetto. Allegretto",0AA3fjxSIhgVDpxLVTtKto,16,0.934,0.437,306160,0.196,0.0801,8,0.108,-16.294,1,0.0432,85.417,1,0.42
4824,Wolfgang Amadeus Mozart,"Divertimento in E-Flat Major, K. 563: III. Menuetto. Allegretto",3UfsKFmUlSHtjSrziTDCLH,17,0.962,0.384,306573,0.274,0.289,0,0.102,-14.875,0,0.0468,84.517,3,0.708
4825,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: Ah guarda, sorella (Fiordiligi/Dorabella)",48tbHPKuWt4htM0rKHd4Ec,18,0.977,0.294,284440,0.0927,1.52e-06,9,0.133,-19.704,1,0.0555,71.894,3,0.0752
4826,Wolfgang Amadeus Mozart,"Divertimento in E-Flat Major, K. 563: IV. Andante",5VMsgGFz1OoYqwveV96fJG,16,0.957,0.328,416467,0.232,0.244,10,0.135,-16.537,1,0.0416,128.974,4,0.444
4827,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: La mia Dorabella capace non è (Ferrando/Guglielmo/Don Alfonso)",6Mxp1vhDvc2SVsFy9QLaKJ,18,0.917,0.467,123573,0.244,3.62e-05,7,0.299,-15.619,1,0.0478,118.496,4,0.486
4828,Wolfgang Amadeus Mozart,"String Quartet No. 17 in B-Flat Major, K. 458: III. Adagio",7afGc2wSbRcN8gUrIJeS4o,15,0.888,0.21,381163,0.00931,0.037,0,0.108,-28.805,0,0.0465,144.649,4,0.0616
4829,Wolfgang Amadeus Mozart,"String Quartet No. 17 in B-Flat Major, K. 458: II. Menuetto. Moderato",7fXXvAV2ZegSIOxOgi10qS,15,0.887,0.332,289438,0.0193,0.0159,10,0.087,-24.99,1,0.0451,123.744,3,0.193
4830,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: Una bella serenata (Ferrando/Guglielmo/Don Alfonso)",7pgNJXqfr49iue8PlLKPrg,18,0.859,0.4,142893,0.293,0.00405,0,0.138,-13.869,1,0.038,130.367,4,0.552
4831,Wolfgang Amadeus Mozart,"Divertimento in E-Flat Major, K. 563: VI. Allegro",1NZV0PRLef18o1SWxdJ8X1,16,0.944,0.41,343027,0.378,0.49,3,0.284,-13.11,1,0.0396,102.912,4,0.618
4832,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: Come scoglio (Fiordiligi)",1hJmU3bN6SKu3U6tfNwfg9,17,0.964,0.378,270240,0.149,4.26e-06,5,0.216,-17.074,1,0.0526,115.444,4,0.128
4833,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: Bella vita militar! (Coro)",3MUxKw2ru3Cll7NEPFvt4S,17,0.904,0.388,107440,0.0233,0.059,2,0.611,-28.276,1,0.0368,112.252,4,0.413
4834,Wolfgang Amadeus Mozart,"String Quartet No. 17 in B-Flat Major, K. 458: IV. Allegro assai",3POOgmoWVUfZdNZJE7ncnj,14,0.931,0.372,381231,0.0642,0.0479,5,0.117,-20.323,1,0.0536,79.123,4,0.481
4835,Wolfgang Amadeus Mozart,"String Quartet No. 20 in D Minor, K. 499: I. Allegretto",3iF6TsksUqRKvrLpOaC54E,14,0.941,0.291,551903,0.0318,0.269,9,0.0683,-23.258,1,0.0443,84.287,4,0.211
4836,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: Soave sia il vento (Fiordiligi/Dorabella/Don Alfonso)",5sqLHXY0IEwq0lIBft5wIR,17,0.988,0.117,184000,0.0948,0.741,4,0.1,-23.421,1,0.0382,90.332,1,0.0404
4837,Wolfgang Amadeus Mozart,"Sinfonia concertante in E-Flat Major, K. 364: I. Allegro maestoso",7zoGj5UFtk4k3XdLji5XmM,16,0.938,0.318,790800,0.352,0.415,3,0.118,-14.856,1,0.0393,124.737,4,0.322
4838,Wolfgang Amadeus Mozart,"String Quartet No. 20 in D Minor, K. 499: II. Menuetto. Allegretto",0IQFAfKTYQNP2291EQe03z,14,0.936,0.443,210266,0.0519,0.101,2,0.244,-20.687,1,0.0514,117.211,4,0.531
4839,Wolfgang Amadeus Mozart,"Sinfonia concertante in E-Flat Major, K. 364: II. Andante",1UjyzSpcgY61OVshJMKQEr,15,0.913,0.178,721440,0.244,0.119,5,0.108,-21.059,0,0.0471,101.256,3,0.169
4840,Wolfgang Amadeus Mozart,"Violin Concerto No. 3 in G Major, K. 216: I. Allegro",28tdU3xqNlnLDHtZXCi0yk,14,0.977,0.359,568653,0.273,0.541,7,0.196,-11.865,1,0.0367,129.622,4,0.396
4841,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588, Act I: Un'aura amorosa (Ferrando)",2HDfAmlfemdJA3IxQSjgzT,16,0.959,0.135,285093,0.0627,0.00111,9,0.111,-20.202,1,0.0419,56.364,3,0.125
4842,Wolfgang Amadeus Mozart,"String Quartet No. 20 in D Minor, K. 499: III. Adagio",4lgST3xfltHoN58XOCb63T,13,0.914,0.169,447070,0.0217,0.262,7,0.384,-24.258,1,0.0511,182.719,4,0.0775
4843,Wolfgang Amadeus Mozart,"Idomeneo, K. 366, Act I: Non ho colpa (Idamante)",61dnUiStwwRLZnHkuvHxUB,16,0.98,0.341,253467,0.132,0.000449,5,0.245,-18.732,1,0.048,135.018,4,0.264
4844,Ludovico Einaudi,Golden Butterflies Var. 1 - Day 5,0BSn0NIoQJIKMPLDLIsKrh,40,0.99,0.341,172786,0.0689,0.887,6,0.0871,-24.27,0,0.0409,64.068,4,0.0668
4845,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Wer ein Liebchen hat gefunden...Verwünscht seist du (Osmin/Belmonte)",10ALyPO0HulpTzvPGFXwvS,15,0.951,0.527,412533,0.251,0.00292,7,0.214,-16.096,0,0.126,78.619,4,0.415
4846,Wolfgang Amadeus Mozart,"Sinfonia concertante in E-Flat Major, K. 364: III. Presto",3dOToEkzsk3fBiYTEx9zTY,14,0.959,0.486,379173,0.332,0.593,3,0.0964,-14.961,1,0.0392,80.527,4,0.561
4847,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384: Ouvertüre",4AXzPsLOdAMIpcmkJlIwNq,16,0.954,0.34,276693,0.152,0.408,7,0.273,-14.211,1,0.0376,142.342,4,0.189
4848,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218: I. Allegro",58H2OO7Wh9PqrHOALnUmOA,13,0.973,0.386,551627,0.303,0.344,2,0.105,-13.728,1,0.0374,120.309,4,0.448
4849,Wolfgang Amadeus Mozart,"Violin Concerto No. 3 in G Major, K. 216: III. Rondo. Allegro",6oaaazhU5rR89HKruAX5aA,13,0.982,0.43,375667,0.227,0.875,7,0.173,-13.738,1,0.0369,120.339,3,0.452
4850,Wolfgang Amadeus Mozart,"Violin Concerto No. 3 in G Major, K. 216: II. Adagio",6zG6u8h09HJhMa8cDeUR2P,14,0.966,0.203,469040,0.327,0.638,2,0.15,-13.302,1,0.0356,102.437,4,0.142
4851,Wolfgang Amadeus Mozart,"String Quartet No. 20 in D Minor, K. 499: IV. Molto Alegro",7rGkbruzA2NLwPSQNIO3cm,13,0.939,0.332,392748,0.0841,0.678,2,0.129,-21.079,1,0.045,86.552,4,0.304
4852,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Ach ich liebte, war so glücklich (Konstanze)",7sMPBP6F7YPCF5KEuYM9F4,14,0.957,0.377,315227,0.161,0.003,5,0.121,-14.172,1,0.0485,117.909,4,0.191
4853,Wolfgang Amadeus Mozart,"La clemenza di Tito K. 621, Act I: Aria, Parto, parto, ma tu ben mio (Sesto)",01TL6KAStZxCHgWHHBbyB7,14,0.981,0.282,286213,0.143,0.000127,5,0.068,-18.54,1,0.0791,81.327,4,0.142
4854,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Konstanze, dich wieder zu sehen, dich! (Belmonte)",12jVxstADnba47qYUxXSXD,14,0.984,0.315,296933,0.0908,4.55e-05,9,0.112,-20.092,1,0.0431,103.784,4,0.222
4855,Wolfgang Amadeus Mozart,"Duo for Violin & Viola in B-Flat Major, K. 424: II. Andante cantabile",1HDvzDKVbVblHBnMW5zFXe,12,0.951,0.224,218533,0.267,0.107,8,0.221,-16.052,1,0.0388,103.353,4,0.0969
4856,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218: III. Rondo. Andante grazioso",2IAMVpbVMnDIxCWVyuUfde,12,0.972,0.43,437293,0.229,0.469,2,0.228,-13.702,1,0.0406,125.086,4,0.454
4857,Wolfgang Amadeus Mozart,"Duo for Violin & Viola in B-Flat Major, K. 424: I. Adagio - Allegro",2QolP0QisRQIF5Drf74IeT,12,0.945,0.331,394613,0.247,0.0193,10,0.0873,-15.368,1,0.0499,87.773,4,0.338
4858,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218: II. Andante cantabile",3CoXNdz2GyuffcZSZAkpxN,13,0.969,0.133,399213,0.235,0.617,9,0.116,-18.336,1,0.0428,80.192,4,0.16
4859,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Welcher Kummer herrscht...Traurigkeit (Konstanze)",3WhCZ9OUfOAR4K7dXMhHIP,14,0.976,0.246,535427,0.112,0.0013,7,0.111,-18.808,0,0.045,95.595,3,0.041
4860,Wolfgang Amadeus Mozart,"Duo for Violin & Viola in B-Flat Major, K. 424: III. Tema con variazioni",4ev9IlVKNyAz7RyJGaAxqF,12,0.96,0.425,511560,0.274,0.00141,10,0.339,-14.569,1,0.0398,124.903,4,0.5
4861,Jaydayoungan,Different Emotions,0mRupXVNIF1YUpNtLytZ7v,49,0.144,0.779,124291,0.466,0.0,1,0.14,-7.429,0,0.352,140.896,4,0.328
4862,Wolfgang Amadeus Mozart,"Bastien und Bastienne, K. 50: Mein Liebster Freund Hat Mich Verlassen (Bastienne)",3u990lAJDUxNDwoziVFpj1,13,0.978,0.225,135667,0.183,0.0244,0,0.138,-15.691,1,0.0423,83.304,3,0.169
4863,Wolfgang Amadeus Mozart,"Bastien und Bastienne, K. 50: Intrada (Orchester)",42VZtunwfjIsoMtuylET7C,13,0.978,0.387,108440,0.0876,0.801,7,0.123,-17.906,1,0.0387,133.253,3,0.328
4864,Patrick Droney,High Hope,51hx5VSyIkTzwRrs5DJjQ3,57,0.463,0.684,251161,0.451,2.72e-05,0,0.157,-9.713,1,0.0611,132.032,4,0.431
4865,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Welche Wonne, welche Lust (Blonde)",5SsQXeqdJMSDvyJ6nZMnU0,14,0.963,0.593,149213,0.206,0.0235,2,0.159,-12.966,1,0.121,69.746,4,0.628
4866,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Deh, se piacer mi vuoi",7a5QUqrY4YT1r8YHFmOX4W,13,0.983,0.374,359013,0.0704,2.73e-05,7,0.126,-20.547,1,0.0582,132.562,4,0.0397
4867,Above & Beyond,Show Me Love,0jT6M1tT51b1p2s8qDUUkB,56,0.022,0.46,211655,0.878,0.508,4,0.157,-5.203,0,0.0437,128.017,4,0.454
4868,Ra Ra Riot,War & Famine,3Kz0Wck2BYyfyKmCzwsyaA,49,0.0895,0.269,221267,0.411,1.47e-05,6,0.0744,-6.64,1,0.0332,148.967,3,0.0395
4869,LEGADO 7,El Chili Willy,4TBinkhZWTRdjio4DCHtCm,53,0.31,0.81,217250,0.941,9.02e-05,11,0.101,-3.505,1,0.0613,112.518,4,0.686
4870,Chase Atlantic,ANGELS,1uCMyqf4cgJ3LIu01SgXb5,53,0.062,0.608,258280,0.711,1.55e-05,5,0.102,-6.019,1,0.0462,115.998,4,0.356
4871,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Queen of the Night's Aria",3s4pD9sf26pBWcAGIlPHMK,0,0.99,0.447,157819,0.12,0.945,5,0.0901,-18.428,1,0.0548,81.315,4,0.432
4872,Thelma Houston,Don't Leave Me This Way - Single Version,7GXstnctovAZu11fwP3IyY,51,0.159,0.511,215067,0.821,0.0,0,0.122,-6.459,0,0.0706,121.074,4,0.63
4873,AGM,plant lullaby,0mU2FFAoymgpzK707A9Pe9,57,0.89,0.676,163772,0.687,0.914,10,0.124,-11.292,1,0.0452,85.014,4,0.295
4874,Amber Gray,Livin' it Up on Top,3aul7GBe7uYiLnhOQwPaCc,51,0.477,0.536,329696,0.662,5.19e-05,0,0.0504,-5.574,1,0.226,105.491,4,0.504
4875,Surfaces,This View,4O7caZhpneiM52gAlCsTpq,52,0.0936,0.812,162406,0.769,0.0,6,0.0621,-5.581,1,0.0442,133.023,4,0.782
4876,Lawrence,Casualty,1RLNZ2VOHkclcOu0WC4Yo1,50,0.0617,0.338,143893,0.639,1.08e-05,5,0.124,-4.666,1,0.0831,91.648,4,0.649
4877,Susanna Bey,Superviviente - Radio Edit,2ylCoxSHxQth4J7g6TOvO4,49,0.0505,0.762,187800,0.634,0.0,1,0.359,-11.194,1,0.0784,99.97,4,0.652
4878,Bethel Music,Living Hope (Live),7FoR7NSegGv5kTSMhNC2sn,54,0.087,0.386,304813,0.67,0.0,1,0.107,-6.817,1,0.0387,143.842,4,0.214
4879,Seven Lions,Let Go (feat. Fiora) - Festival Mix,7dVAsjR9Eeos01WoOAQ2UV,52,0.692,0.426,277394,0.508,0.000117,8,0.133,-7.49,1,0.0399,128.072,4,0.0809
4880,Fabolous,Into You,43Ala1njK8lzB2YcDcaibE,0,0.253,0.673,264680,0.521,0.0,7,0.26,-8.42,0,0.0328,91.161,4,0.555
4881,Fabolous,Call Me,4ZZstedybPpCSdhHxSAIqF,0,0.0292,0.867,225973,0.314,0.0,1,0.145,-10.596,1,0.292,96.139,4,0.655
4882,Jenni Rivera,La Gran Señora,3Q9Q9rYI2hwYZNl0Mmc2FB,57,0.605,0.623,252440,0.398,0.0,0,0.125,-5.804,1,0.0457,80.115,3,0.754
4883,Nebu Kiniza,Hunna,28ALy0jixUuLvuAoqyM6n0,52,0.0121,0.78,127464,0.471,0.0,1,0.117,-10.473,1,0.115,150.813,4,0.409
4884,Stunna 4 Vegas,Durkio (feat. Lil Durk),3PA7cUP9KCmWBwa1ri3Jxo,50,0.0457,0.827,181859,0.65,0.0,1,0.0935,-4.956,1,0.343,73.964,4,0.403
4885,Yuna,Does She,3Pz9konqP1wwaXkNagNNT7,53,0.236,0.495,202080,0.437,0.0,11,0.068,-6.641,0,0.304,203.151,4,0.599
4886,Julia Jacklin,Don't Know How To Keep Loving You,3bt6gBOA41MHQfXy0Jf855,49,0.213,0.589,332987,0.419,0.000187,5,0.106,-6.524,0,0.0275,132.121,4,0.154
4887,YFN Lucci,Never Change,50GY0Udvsf08lAFDcWAUfj,49,0.197,0.708,202902,0.703,0.0,6,0.106,-5.763,1,0.159,163.988,4,0.691
4888,Tedashii,Gotta Live,3A5YwIhjf4Gg4e9Zyn03SC,50,0.0333,0.549,228000,0.848,0.0,7,0.0992,-4.597,1,0.117,146.971,4,0.513
4889,Offset,Underrated,1vf9F2n3KbuMQrTq36QLJH,53,0.242,0.941,149885,0.501,0.0,8,0.114,-8.337,1,0.32,105.965,4,0.412
4890,Josh A,Pain,39LJCSHy7nB1akjmhMQ7Y7,54,0.525,0.789,188042,0.509,7.55e-06,6,0.0936,-8.629,0,0.277,75.009,4,0.61
4891,Volbeat,Parasite,5rsDeFvaScT7cPqbaD1Es1,42,0.000312,0.49,37667,0.932,0.785,11,0.0676,-3.8,0,0.0656,91.066,4,0.348
4892,Oh Wonder,Landslide,2yWiP5W45kFnvVjCOYeF7B,0,0.748,0.624,208229,0.423,8.18e-05,1,0.103,-8.757,1,0.0628,81.299,4,0.325
4893,Breathe Carolina,All I Need,49lT7R0IKdH1tzEHNb3WE7,56,0.00128,0.577,133810,0.92,0.144,1,0.407,-4.326,0,0.192,126.009,4,0.366
4894,Puddle Of Mudd,Uh Oh,4RK9fDCNpy1hFgCV4fPdd2,49,0.00145,0.434,208413,0.818,0.0,11,0.0799,-3.905,1,0.0578,172.061,4,0.598
4895,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé) - Tazer Remix,5cFn2UCxem2wOq0ZNgmF8z,0,0.00166,0.696,206536,0.815,0.115,1,0.352,-6.019,1,0.0406,123.994,4,0.562
4896,Logic,Pardon My Ego,6H35Djes2GNU7shF0c822Y,52,0.0631,0.876,173547,0.954,0.00538,1,0.0637,-4.962,1,0.0683,95.489,4,0.506
4897,Chris Stapleton,The Ballad of the Lonesome Cowboy,3a24rUSZ1Ui3xmPNnqpor8,55,0.287,0.668,105013,0.538,7.64e-05,9,0.0807,-8.758,1,0.0354,109.886,4,0.146
4898,Kc Nieves,Megustas,4139GQJw1Emroirep86RmM,49,0.109,0.741,179200,0.779,0.0,0,0.0723,-6.084,0,0.0381,100.021,4,0.91
4899,Lyanno,Contra la Pared,7k2iix3s5XwEoqyfezhPWn,41,0.113,0.729,199366,0.853,0.000537,1,0.165,-3.699,0,0.176,180.075,4,0.776
4900,Mike Williams,Wait For You (feat. Maia Wright),5Gv1lrNFnL3DhiMj3JOGaX,63,0.2,0.476,172909,0.735,0.0,1,0.181,-4.166,0,0.0429,109.562,4,0.405
4901,KILLY,Swag Flu,0D3m8Q30hzGyJKH7LiPZl2,58,0.129,0.736,181862,0.676,0.0,10,0.147,-6.531,1,0.146,150.012,4,0.345
4902,Vigiland,Strangers,5CXmbqFE0mRXOYXgEze8q3,62,0.195,0.718,167706,0.594,0.0,11,0.422,-4.96,1,0.0782,124.209,4,0.534
4903,Pardison Fontaine,Madden Flow,4RvB7bihmJEjaBVEXmRGUa,51,0.431,0.773,164002,0.549,0.0,9,0.165,-7.465,0,0.419,94.055,4,0.314
4904,Years & Years,If You're Over Me,0p3rzYD9XEIyBBx1QTwg4z,66,0.0622,0.67,189000,0.853,0.0,8,0.0602,-4.515,1,0.0884,103.843,4,0.615
4905,Metronomy,Lately,2eozBltJ8YldbOryyWzSFc,59,0.0451,0.667,194640,0.674,0.146,8,0.112,-7.891,1,0.0603,160.029,4,0.314
4906,Jhay Cortez,No Me Conoce,5X7AVd4KvCjRwCHMsaR56I,62,0.0624,0.834,240320,0.697,0.0,10,0.0993,-4.01,0,0.0842,91.962,4,0.547
4907,André De Shields,"Wait for Me (""Hey, the big artiste..."") [Intro]",37MLCJ25QYxl2qGG2aGJTo,51,0.619,0.693,91425,0.336,0.0,9,0.489,-12.299,0,0.109,89.089,4,0.178
4908,A.C.E,Under Cover,26x7ih7lOBFwYpXUHJUoqD,58,0.0321,0.595,226921,0.875,0.0,5,0.173,-2.969,0,0.0737,85.981,4,0.59
4909,Jackson Wang,Oxygen,1L3l7GXxByDSriYTwbwuZm,55,0.1,0.729,158710,0.718,0.0,3,0.24,-2.313,0,0.0622,123.892,4,0.412
